Gene_Name,Control 1,Control 2,Experimental 1,Experimental 2,Exp3,Exp4,Exp5,Exp6
547,7589,15397,4480,7732,10303,12348,923,12880
548,7775,2855,16334,10983,5590,12769,12525,9865
549,19281,6600,17707,18849,4385,15687,8335,10431
550,1958,8941,9903,5955,12218,1399,16954,16118
551,4857,15167,16048,19580,16095,9558,15337,394
552,17954,18845,15145,10229,9016,13598,13996,6147
553,10280,12547,19331,17118,15429,13787,17864,6784
554,14723,7517,19245,4337,185,16097,12244,15759
555,11032,2120,8312,2067,18666,4887,764,335
556,16997,16658,2914,9909,4881,181,301,12746
557,14627,707,7325,2823,18863,2576,7898,3900
558,17966,14414,10831,8255,16,9372,13241,17639
559,19780,18337,2151,15937,19282,1,11181,5840
560,16281,8142,2758,2772,16257,9041,15774,11711
561,6041,15493,3872,4165,14603,4682,6279,7161
562,9093,0,4035,11001,8804,19810,567,11411
563,10120,4904,4544,18537,19447,12021,5484,13466
564,17294,4091,12654,2348,14528,11057,4133,1169
565,6562,18450,19466,14165,19782,17422,6692,12905
566,12964,18827,17750,19217,6254,9430,12296,10423
567,17965,6160,13837,7012,7904,19793,9456,11241
568,9199,19021,14188,7943,6972,11179,19754,10749
569,14867,14990,3550,10543,19909,11180,11490,15076
570,6721,2602,17381,2614,7676,9264,16315,9148
571,14647,14731,7794,19042,5332,9582,13355,14202
572,15811,4602,9597,7428,12117,1925,19422,10123
573,11793,9334,18844,15077,18895,7725,5482,17497
574,5625,2961,9119,1840,12071,12185,586,2770
575,10974,2525,19274,15395,14707,5293,11971,7483
576,1984,3550,11350,10504,15325,1989,15540,5970
577,10864,12591,3422,8115,2192,6969,6816,16618
578,19382,7830,13022,11320,16746,9952,12218,512
579,10429,2003,10489,16999,9698,8544,16611,15978
580,4027,4051,4862,11152,11610,887,8948,4926
581,7991,11756,12532,10349,3504,1277,2042,3605
582,5487,16786,5821,9579,13857,5134,10776,7632
583,19641,6737,171,6540,14667,3546,12566,12818
584,4983,13240,8522,14472,18478,14281,6531,15388
585,8659,6929,8843,9289,5353,12971,14134,15282
586,14296,11967,3990,4326,8278,19909,10069,3399
587,16869,4799,4525,16716,13246,13840,4991,11503
588,16563,14596,6923,14945,6634,4828,19012,12004
589,9491,6614,4404,2639,17540,4873,14580,12886
590,17828,5267,7523,17353,1519,14460,4611,4711
591,19590,13846,629,5922,3713,19192,14492,16124
592,5982,11243,13364,7439,4677,17429,4923,15174
593,8422,18640,11939,9808,12772,2845,19611,12206
594,12551,5331,5616,8406,9960,9394,19119,12461
595,15984,74,6744,13301,6722,14653,13447,10425
596,11263,4787,10531,19813,16839,10745,4646,2898
597,14510,17776,5916,17461,5187,12328,138,19822
598,12722,15553,14167,8363,106,10455,7576,5613
599,2433,5173,1923,17504,16747,18765,1638,6075
600,17556,7046,312,6105,6877,13361,1573,19477
601,8409,19804,8078,15816,9644,3153,10966,5136
602,3571,3488,16935,2892,19448,4051,9865,498
603,15339,14727,7591,3807,7720,17569,15276,3361
604,6777,10667,19080,3592,5195,6503,3102,13755
605,14066,1257,5077,2275,9748,18168,10407,12244
606,17200,1297,14707,11486,5284,7160,8189,6428
607,7222,15706,14364,18663,6233,9951,6463,15141
608,4186,13608,11877,5653,978,9765,14897,11026
609,19768,10495,2153,10349,550,11133,4816,16632
610,10873,11088,7164,19170,1606,14904,1454,18353
611,16711,624,13138,515,16341,3870,2812,16296
612,10539,14887,4143,10251,1700,10120,14170,12892
613,2300,1847,3672,17802,13022,6283,8724,2990
614,15929,18875,2389,8774,19247,18851,15518,6479
615,6108,15066,15141,12262,17033,16856,13330,1358
616,934,17522,18567,19707,11496,11517,12230,3270
617,16140,3659,5982,10454,18378,17111,105,17255
618,2036,1259,11090,7569,399,19618,14819,17011
619,14466,5919,12823,4957,19705,11549,13245,18626
620,11294,5089,7987,6053,19078,17284,8517,188
621,10767,5699,5241,4189,6754,11771,7884,8808
622,8110,16421,8170,13897,9119,19405,6111,9940
623,7304,18808,9111,2043,12747,8518,9315,15236
624,7539,7292,9951,18827,7853,5687,10420,469
625,13125,16831,12682,467,9787,3233,11493,13584
626,11408,19759,7305,2501,1437,12924,6891,16198
627,17644,1812,12428,7128,8289,17913,14765,8452
628,9844,11332,11764,4260,19095,12454,16320,16668
629,1950,14183,9356,19939,19587,19573,12295,19048
630,15054,2695,2782,18335,9626,1058,5652,12155
631,11884,3713,4936,15429,16477,12703,2514,13914
632,10027,12598,5217,19752,17217,9279,16078,16704
633,631,15980,13560,3898,15216,18276,19534,19835
634,17526,13248,11592,6752,8417,5978,6089,2612
635,3695,17502,13806,13697,8053,16695,3569,14593
636,15551,1969,9455,1403,7625,19662,9331,13308
637,2606,5278,11063,4864,19583,6318,11289,19292
638,17794,13462,5785,13376,6054,13470,12876,12389
639,1505,16168,3417,5373,3198,11875,13640,10935
640,732,8289,12846,5936,4148,9863,8769,1206
641,7906,5121,14650,10581,5653,3864,4063,14275
642,9370,15441,10835,1145,140,3699,4689,18685
643,16818,19654,6820,14975,3126,3360,12828,11325
644,19083,19090,17190,10187,10727,2640,14903,3585
645,10741,7116,10744,2800,12879,7354,6763,7110
646,16868,12166,10954,15376,16295,12008,12655,3972
647,5014,11867,19623,3284,3117,8574,16202,10565
648,13579,8472,7558,4269,15860,11076,19814,15969
649,19605,9150,4096,14503,9823,10505,337,8602
650,18549,18378,3018,5383,2177,104,17878,11700
651,10216,13401,6740,4104,1025,8562,13124,4018
652,13752,5120,5738,12245,3825,4208,10955,9673
653,722,9193,7855,5050,19722,9784,17927,12579
654,1652,9506,18334,15741,2171,17340,18777,8504
655,14307,1597,5800,6683,12454,17509,19536,5845
656,16458,17581,16055,17652,16665,19944,12940,16788
657,3939,12549,13980,6058,14518,2642,1888,19675
658,6998,11531,2793,17278,2884,8767,11982,4600
659,18222,758,1519,2758,14997,13070,16927,14433
660,13605,17010,19428,2842,4758,14760,18476,7930
661,15717,16377,2929,12615,19951,4506,14733,10831
662,7431,5455,14865,14422,15543,18126,2841,11367
663,3033,3875,1465,13393,18947,13790,10302,17505
664,19456,4106,17295,13740,4235,7326,12947,5367
665,4754,10342,17275,14353,9946,769,3631,3071
666,1907,8176,5598,3365,19993,10475,9431,12559
667,10411,11881,14292,3772,12158,12909,9466,13951
668,4675,17941,3706,16689,14977,10230,10423,14622
669,19412,4779,880,16212,3872,15288,5403,19341
670,3073,15928,2898,4945,5334,12103,7089,8693
671,2271,11645,18077,9186,19866,10361,13967,2863
672,15413,12787,12695,2020,10292,8876,19325,18840
673,12723,8433,13545,2925,8427,11361,5034,17903
674,13393,6908,17989,8810,3319,19378,2468,11105
675,17097,7501,19385,10972,12905,2187,10005,16040
676,3141,9017,10922,17205,164,18172,9611,12625
677,14325,738,16316,12971,333,2200,17484,16398
678,8609,2143,8622,5877,16895,15559,9200,14228
679,19972,18777,3846,3789,3643,14610,14136,5839
680,13405,9417,11380,1975,13295,18170,10245,7961
681,2390,7358,1256,9522,18928,12464,3055,12294
682,9013,2628,706,3297,7259,14772,19761,10090
683,13450,3393,17722,15856,3505,16990,12810,15754
684,8031,11114,4776,1835,8038,17885,19073,2640
685,17057,9395,11549,3943,14050,566,8926,18939
686,19829,18295,13433,15396,8670,4645,512,10144
687,12102,16142,14485,18496,3412,1572,5042,18190
688,19320,11228,10706,4701,13520,16183,13242,5288
689,1314,14323,1032,609,9440,8774,19734,11735
690,13823,9519,1343,9412,13535,8166,6450,5303
691,16480,18392,643,19746,11413,2574,17862,12834
692,1121,10205,5290,15858,16596,5802,1186,3477
693,19860,16478,10498,16303,15285,7063,215,7437
694,10617,4343,16520,9156,9174,19900,15376,15552
695,450,17141,10971,2134,750,3927,10490,16283
696,9275,3070,15593,18948,14579,14927,19223,5734
697,5601,13220,19149,9021,4060,7871,15515,9419
698,5567,6409,1205,13225,16234,9441,6626,9750
699,18919,12356,14714,8277,13666,1471,13381,10888
700,16714,12924,8647,18586,9797,1142,5106,14293
701,2460,15350,19539,15055,414,13028,2280,10680
702,19697,5534,16956,18235,455,486,9627,3841
703,11859,5805,17650,14131,19689,12910,2076,13681
704,11301,8676,9902,19451,18492,15229,8089,15950
705,6234,6210,740,704,2881,4299,11412,5092
706,17350,2748,17279,530,11930,2587,414,17482
707,18506,3398,5395,16135,742,15603,2064,19555
708,17716,6284,17851,5754,4842,18354,9657,10257
709,15267,10375,17383,1364,7838,15642,12102,408
710,2439,17352,5153,6005,1145,3824,10696,36
711,12106,6088,15350,1937,3758,1777,13912,5668
712,9481,18419,1625,18286,19683,18624,10139,15950
713,457,1115,10020,5511,2604,17619,4794,7683
714,3301,18344,19015,14477,11984,11333,8542,553
715,6739,3376,11695,6508,3465,11528,18760,9937
716,14358,3440,12700,8219,9027,9229,1929,6593
717,8800,7490,13557,60,13160,6101,19439,15921
718,8044,12777,10393,16673,14781,11085,18384,4867
719,19774,12236,12731,15257,9164,12977,10983,17070
720,11858,14633,712,12865,19369,11821,7611,12595
721,5092,11000,3648,1924,4741,5037,918,1678
722,15268,7812,9584,18319,14446,9964,13849,1655
723,18325,17803,7534,11291,12804,7122,13969,5876
724,11804,17836,10889,15860,390,5603,8165,16525
725,10634,12313,811,11037,7960,1345,15825,5301
726,5095,8763,6503,8581,3772,17132,16960,6452
727,6134,712,14525,15237,17892,7690,15857,19549
728,2877,14649,5629,5986,14370,3339,12473,15040
729,10342,4808,10088,14288,576,4311,19124,18103
730,13689,9693,2192,10226,194,18956,17165,19595
731,14810,16808,6636,6608,7450,17857,2274,6874
732,4089,19141,9815,18168,18679,2394,11227,15540
733,11914,12139,2018,3053,19876,164,2654,2660
734,17588,8224,12115,5078,17,14389,10412,13690
735,8708,2990,8441,16573,6002,1783,8456,4774
736,6767,6835,18443,3654,18969,3751,3411,3659
737,8405,5613,3625,4717,7348,6709,5546,19724
738,8647,3360,17210,16483,13107,19989,11244,8221
739,11933,7199,7605,2138,12600,4399,7012,2393
740,13059,17399,16899,17220,7855,1624,8923,11045
741,9316,12497,9823,10955,11645,4456,19648,8998
742,2964,707,19270,8956,3474,758,19696,15560
743,7045,8788,13312,19966,12902,7055,16251,19174
744,12968,12917,1676,5246,1199,11440,5858,10480
745,748,16812,15111,7008,8316,10183,11101,1195
746,18132,17003,1744,14814,3232,4584,16048,1124
747,15593,18354,13478,5287,500,4667,3509,13294
748,19334,10832,17000,7890,10139,18048,19722,8822
749,541,15370,9918,10323,5593,1913,7464,18136
750,6064,14041,19417,14459,18172,2036,11050,8148
751,15495,6012,9009,1532,1160,18923,12107,17399
752,7970,9986,9391,13163,18061,1328,5641,11785
753,14557,1318,14948,7078,7142,15820,18224,19676
754,167,8009,402,11725,11087,2943,14761,12906
755,23,6843,2531,3143,5483,16237,7115,9304
756,15690,14819,5882,13145,6925,522,1408,11747
757,9659,7398,19842,3889,4917,11095,18115,5695
758,14448,18620,16727,11498,8228,13749,3851,7961
759,3231,16199,12002,18013,6180,15596,10459,8891
760,12956,18192,9041,8568,693,12918,4730,3307
761,12003,12382,3908,12095,11468,18207,15459,2622
762,10802,17470,9849,16571,1120,18690,5070,14207
763,15053,19134,12533,9891,11335,2036,6786,3624
764,418,2146,10293,16517,3934,6883,12588,14853
765,8251,4737,12882,5393,8241,1026,8957,17083
766,5947,17785,11550,6634,6414,16838,14310,9079
767,15152,19272,12334,12171,17002,10219,11907,10753
768,5951,17190,10864,12416,6893,13682,7680,6844
769,14298,15774,9367,7740,17888,12608,6620,5386
770,16504,592,4476,19818,19969,2115,12768,19073
771,6917,2411,8630,2173,17885,13020,13394,5365
772,1384,13052,17577,18967,6264,1514,18587,18957
773,16610,18503,16686,12142,6663,17501,12913,6469
774,12344,11267,18373,8644,5963,3035,2514,11467
775,8004,15672,13297,11195,19668,8942,2123,6876
776,3447,17454,13531,12989,17216,5663,17188,1280
777,1683,10326,6677,2363,7005,10928,8465,9700
778,4799,7069,12097,6465,14012,13015,11087,19886
779,8909,19721,17662,2604,3078,1350,18757,11495
780,14003,15565,15796,9488,19973,197,2600,6877
781,1042,16190,11423,8196,13712,6272,11433,2231
782,411,19693,5145,896,2682,616,751,14863
783,9101,12485,12914,13897,1879,11404,8581,5844
784,11368,7780,14708,13111,5482,13545,14008,12545
785,15251,9528,6529,13428,5605,17019,11936,10425
786,17314,9351,8100,5439,9481,18059,1674,16469
787,17254,7728,11218,2,1610,19036,9352,18695
788,19435,13667,17169,5380,15165,16484,4116,17988
789,6030,8529,7837,18464,1008,11547,6396,2214
790,7037,18796,1804,11170,13251,4388,4081,4839
791,3308,5606,7562,19410,2137,11206,12009,19255
792,19062,7944,7528,13502,6827,16186,10440,13067
793,12581,12409,6522,10065,9261,13067,69,17353
794,12259,18336,14568,6810,18267,2196,17772,3860
795,13971,11508,19085,9202,9565,5083,13403,13064
796,4336,7680,874,13072,15338,3061,12406,10323
797,181,3952,16956,19471,7418,2262,1626,9832
798,16355,14906,6114,17983,3512,8184,18697,6340
799,2704,10581,6052,10798,13675,1809,4349,16663
800,6245,6507,9041,13107,14861,18466,9188,10779
801,798,16735,16467,14897,14582,10978,505,16547
802,11422,15419,16184,2349,9599,5884,10656,19023
803,15341,4702,7442,38,15390,14795,11809,14893
804,3726,5654,7752,5607,19349,7956,339,14413
805,15568,12183,6706,861,12049,14115,8318,9771
806,14236,13459,3993,8457,9666,2530,1867,13698
807,10653,15377,19598,11633,2803,7379,1165,3904
808,18682,8133,688,6402,120,12099,16814,2601
809,521,9395,564,16020,16548,12342,17310,3604
810,13708,13175,14809,144,6535,17793,13866,6303
811,1327,15558,17069,16015,18884,7806,6273,10555
812,16706,16733,6018,8156,3610,784,6221,13382
813,6814,10479,4253,13501,14629,14986,7288,1035
814,11214,1419,4217,13035,7781,8146,3034,16042
815,9071,4915,9240,271,7340,17492,13799,9672
816,12893,3150,9215,5962,16210,12220,16422,15615
817,11249,15011,15710,18823,10741,17198,14066,1983
818,514,1201,17714,5263,7292,7215,1508,13473
819,14318,14433,2940,17927,9050,19638,6225,19248
820,3250,14869,15055,18078,10881,17840,17602,17560
821,8328,4184,12194,16205,9683,7153,3613,1581
822,899,16608,15698,3942,11432,8648,18155,14658
823,1240,1530,9982,7198,2210,8468,8967,681
824,14263,19954,15615,5813,13225,7626,7457,13298
825,10371,19879,17408,4880,17216,14090,19868,16426
826,17569,8938,13113,15375,16610,9080,1453,8705
827,19662,19768,18640,591,18471,17489,4598,1422
828,17405,11444,6501,9128,15533,8102,17181,11956
829,7062,3608,18332,5634,4604,7056,15567,7744
830,80,19236,7818,11198,8069,18406,16151,4443
831,12118,5974,12753,16562,14073,2357,14506,11319
832,3917,13876,7760,17939,1034,10805,2926,17314
833,2277,19104,17579,16962,2400,17511,8782,12805
834,15088,8482,1220,5495,9032,45,6144,9854
835,155,16197,17045,14567,18721,17560,9398,5517
836,12155,574,14750,4565,19827,15291,583,14044
837,7969,6133,2686,6411,14715,14675,9840,7910
838,14027,1230,13053,17909,1037,3880,5772,3439
839,11179,118,17309,12826,19789,6859,14777,13075
840,11027,19297,11685,1956,14161,4548,17160,7812
841,13748,958,3461,1893,8962,13941,4940,12735
842,15713,5043,9219,19375,18796,8897,14582,13790
843,5181,17171,4339,635,8466,12041,13047,3744
844,9398,8346,9949,6043,9167,545,14268,7664
845,359,19920,466,18562,13971,9473,16248,1190
846,10454,19727,2004,8426,6728,3382,14795,16107
847,9612,232,9438,15133,18931,17471,18281,14258
848,11235,18055,16420,1377,895,13822,9529,9002
849,9672,3633,16121,3963,11858,17020,9095,1883
850,3717,1762,2214,4824,891,11287,9047,9761
851,18480,11465,13533,11977,11886,11526,7263,9303
852,2178,13129,9506,6269,4879,2200,17426,11841
853,4870,16525,6302,11397,9240,10889,17028,18593
854,8748,6774,5510,19635,15221,16065,13637,17353
855,15224,2548,14603,19749,13191,4537,1218,5233
856,18509,14915,10837,16940,9543,7050,11366,4865
857,1050,3770,17159,10827,6209,5489,19733,10226
858,5692,2982,12660,8605,4358,507,11534,9579
859,9900,15780,10957,18389,16941,10331,17898,8031
860,17093,18055,7637,18343,14494,14652,5156,6790
861,1690,13591,19481,13466,5926,1142,12221,7842
862,7509,7503,14734,15331,15268,447,8772,19881
863,15207,13456,9326,3973,15533,1371,6373,19421
864,15177,16371,19400,1440,853,7197,14027,8725
865,9208,5940,1057,14938,11246,680,3274,11080
866,6059,6229,11060,14768,4747,19024,15646,2806
867,14152,4995,11801,15880,2770,11907,11806,2851
868,11616,14833,19423,12265,13763,2896,75,13266
869,10707,16137,19737,12142,17760,15364,7559,14263
870,8055,10895,14283,13707,14750,19062,18531,6290
871,12566,1747,14830,7742,17694,12649,1806,2199
872,17070,7755,4001,6366,9829,9966,11953,2138
873,18086,16831,10071,749,13905,15000,4337,15366
874,1558,8654,395,12804,14925,18239,6038,459
875,8827,6553,19774,3991,9085,17737,2037,3455
876,13634,14795,17009,2959,8950,505,12379,2952
877,12497,6172,16723,1053,14840,14839,18167,2071
878,13233,1376,10359,9233,14505,8314,7293,6272
879,3696,5464,3160,12304,6761,8357,16662,2422
880,454,14527,12382,12351,12813,12096,15210,3363
881,13760,12536,370,7869,4811,12551,2606,13045
882,2416,4446,16472,12995,2039,7247,11100,12313
883,18639,4161,5076,1629,18987,3154,170,15742
884,9570,11233,12476,19880,14626,17084,9257,2305
885,8091,5355,17715,8134,8316,1827,16765,6663
886,3199,5004,7457,11530,9460,2069,5677,1485
887,15161,287,19413,13357,15252,8844,13047,418
888,2137,19172,1518,10035,2366,17497,13726,19581
889,13008,5799,1114,12960,16078,4796,6051,14236
890,10498,9994,7309,7445,16852,12425,16162,19670
891,1644,15764,19585,5807,1370,10969,4563,11939
892,16664,3001,19140,5963,4103,7190,1872,2974
893,6818,18486,19710,12853,7442,499,2540,8722
894,9485,19949,2891,5164,7216,840,9233,14827
895,1508,4537,14568,8780,18804,10724,15706,10239
896,6838,18349,3865,6308,17645,75,18172,5859
897,4109,7707,11393,7077,11088,7406,2808,4632
898,12244,4186,19928,854,6392,17319,19028,4570
899,9317,11822,7354,15492,5406,3927,5985,5715
900,2802,4730,8254,6232,18982,1087,19830,782
901,15105,14175,15602,13639,19241,3947,8343,13531
902,19588,5054,4641,1395,19010,14377,762,13081
903,1125,17114,11086,2050,19184,17474,10665,6028
904,17776,4991,9292,18626,5999,13004,5471,11698
905,14627,5058,17732,9127,5623,19896,15777,13140
906,7823,17010,10891,5114,6911,5460,10994,18483
907,7200,13401,1500,18165,6833,1912,4123,5791
908,1411,5312,17665,5859,8515,16138,4344,6970
909,10361,7445,13998,13765,3759,1754,6075,17246
910,13920,5790,11856,14969,4276,19734,19564,15460
911,14633,3961,865,3951,6350,12744,18651,12742
912,2247,18533,14758,2447,2202,1495,8516,3735
913,16012,17510,19051,3736,6392,1308,1309,12111
914,4152,17323,11506,3771,11621,6933,10667,11631
915,3051,19061,15066,12354,10615,7441,9671,12632
916,10717,12869,11388,17342,9326,6898,5683,9437
917,12411,19614,14067,15689,1710,10316,1417,19978
918,13007,10867,16936,9257,4083,8472,1067,17138
919,12286,15223,2748,18640,12721,10262,12018,16016
920,8078,2611,6945,10584,11257,6307,10370,6029
921,9060,12498,9331,13363,16598,15942,4670,1446
922,10637,14308,17240,1039,17751,8194,2278,10491
923,9500,316,2543,7867,14114,15826,2467,2507
924,11691,10881,6303,5946,19482,13607,2403,3717
925,17687,9143,17606,10625,15522,6402,12916,14439
926,14925,14763,12369,2047,5723,4589,14248,206
927,2781,19748,10091,7965,12485,18655,2244,7055
928,9266,7646,19813,7963,12661,16391,15080,2932
929,9004,8533,9765,10852,15145,3710,1532,9612
930,10131,10650,5450,10290,3625,10350,2426,7045
931,10636,2568,18978,9415,759,4102,10984,14770
932,3957,16421,1923,12928,16753,10694,8600,17427
933,263,4326,1321,13847,19789,9244,18505,10611
934,15580,15786,6057,19590,5073,9359,3212,17941
935,11336,1140,14284,4431,9557,11787,15821,13966
936,9414,13130,14565,1809,17418,5796,3349,10437
937,5819,14900,8133,2308,6496,16326,590,3893
938,16464,3795,10055,13321,12026,8706,4541,17176
939,10944,8344,10017,18413,7932,3313,19333,6239
940,8061,15930,15768,5340,9723,1080,14462,368
941,10450,14398,12492,17010,15093,14410,2997,5528
942,2719,15883,2701,12755,5661,17310,3009,19013
943,7033,12589,1356,1743,5972,4137,976,13465
944,10174,9682,1239,14056,19086,16242,6126,12644
945,19480,3194,3370,10754,10240,4432,15077,3149
946,2151,15664,10366,10091,11801,3965,13631,2698
